codeemd,upplocalcd,doname,gungu,emd
44800340,44,충청남도,홍성군,장곡면
44800350,44,충청남도,홍성군,은하면
44800360,44,충청남도,홍성군,결성면
44800370,44,충청남도,홍성군,서부면
44800380,44,충청남도,홍성군,갈산면
44800390,44,충청남도,홍성군,구항면
44810250,44,충청남도,예산군,예산읍
44810253,44,충청남도,예산군,삽교읍
44810310,44,충청남도,예산군,대술면
44810320,44,충청남도,예산군,신양면
44810330,44,충청남도,예산군,광시면
44810340,44,충청남도,예산군,대흥면
44810350,44,충청남도,예산군,응봉면
44810360,44,충청남도,예산군,덕산면
44810370,44,충청남도,예산군,봉산면
44810380,44,충청남도,예산군,고덕면
44810390,44,충청남도,예산군,신암면
44810400,44,충청남도,예산군,오가면
44820250,44,충청남도,태안군,태안읍
44820253,44,충청남도,태안군,안면읍
44820310,44,충청남도,태안군,고남면
44820320,44,충청남도,태안군,남면
44820330,44,충청남도,태안군,근흥면
44820340,44,충청남도,태안군,소원면
44820350,44,충청남도,태안군,원북면
44820360,44,충청남도,태안군,이원면
46110101,46,전라남도,목포시,용당동
46110102,46,전라남도,목포시,산정동
46110103,46,전라남도,목포시,연산동
46110156,46,전라남도,목포시,온금동
46110157,46,전라남도,목포시,죽교동
46110158,46,전라남도,목포시,상동
46110159,46,전라남도,목포시,용해동
46110160,46,전라남도,목포시,석현동
46110161,46,전라남도,목포시,달동
46110162,46,전라남도,목포시,율도동
46110163,46,전라남도,목포시,대양동
46110164,46,전라남도,목포시,옥암동
46130101,46,전라남도,여수시,종화동
46130102,46,전라남도,여수시,수정동
46130106,46,전라남도,여수시,동산동
46130109,46,전라남도,여수시,군자동
46130111,46,전라남도,여수시,연등동
46130112,46,전라남도,여수시,광무동
46130114,46,전라남도,여수시,봉강동
46130115,46,전라남도,여수시,봉산동
46130116,46,전라남도,여수시,남산동
46130117,46,전라남도,여수시,국동
46130118,46,전라남도,여수시,신월동
46130119,46,전라남도,여수시,여서동
46130120,46,전라남도,여수시,문수동
46130121,46,전라남도,여수시,오림동
46130122,46,전라남도,여수시,미평동
46130123,46,전라남도,여수시,둔덕동
46130124,46,전라남도,여수시,오천동
46130125,46,전라남도,여수시,만흥동
46130126,46,전라남도,여수시,덕충동
46130127,46,전라남도,여수시,경호동
46130128,46,전라남도,여수시,학동
46130129,46,전라남도,여수시,학용동
46130130,46,전라남도,여수시,안산동
46130131,46,전라남도,여수시,소호동
46130132,46,전라남도,여수시,시전동
46130133,46,전라남도,여수시,신기동
46130134,46,전라남도,여수시,웅천동
46130135,46,전라남도,여수시,선원동
46130136,46,전라남도,여수시,여천동
46130137,46,전라남도,여수시,화장동
46130138,46,전라남도,여수시,주삼동
46130139,46,전라남도,여수시,봉계동
46130140,46,전라남도,여수시,해산동
46130141,46,전라남도,여수시,화치동
46130142,46,전라남도,여수시,월하동
46130143,46,전라남도,여수시,평여동
46130144,46,전라남도,여수시,중흥동
46130145,46,전라남도,여수시,적량동
46130146,46,전라남도,여수시,월내동
46130147,46,전라남도,여수시,묘도동
46130148,46,전라남도,여수시,낙포동
46130149,46,전라남도,여수시,신덕동
46130150,46,전라남도,여수시,상암동
46130151,46,전라남도,여수시,호명동
46130250,46,전라남도,여수시,돌산읍
46130310,46,전라남도,여수시,소라면
46130320,46,전라남도,여수시,율촌면
46130330,46,전라남도,여수시,화양면
46130340,46,전라남도,여수시,남면
46130350,46,전라남도,여수시,화정면
46130360,46,전라남도,여수시,삼산면
46150101,46,전라남도,순천시,삼거동
46150102,46,전라남도,순천시,와룡동
46150104,46,전라남도,순천시,옥천동
46150106,46,전라남도,순천시,금곡동
46150107,46,전라남도,순천시,매곡동
46150108,46,전라남도,순천시,석현동
46150109,46,전라남도,순천시,가곡동
46150110,46,전라남도,순천시,용당동
46150111,46,전라남도,순천시,조곡동
46150112,46,전라남도,순천시,생목동
46150114,46,전라남도,순천시,연향동
46150116,46,전라남도,순천시,남정동
46150117,46,전라남도,순천시,인제동
46150118,46,전라남도,순천시,저전동
46150124,46,전라남도,순천시,대룡동
46150125,46,전라남도,순천시,홍내동
46150126,46,전라남도,순천시,오천동
46150127,46,전라남도,순천시,덕월동
46150128,46,전라남도,순천시,야흥동
46150129,46,전라남도,순천시,인월동
46150130,46,전라남도,순천시,안풍동
46150131,46,전라남도,순천시,대대동
46150132,46,전라남도,순천시,왕지동
46150133,46,전라남도,순천시,조례동
46150250,46,전라남도,순천시,승주읍
46150310,46,전라남도,순천시,해룡면
46150320,46,전라남도,순천시,서면
46150330,46,전라남도,순천시,황전면
46150340,46,전라남도,순천시,월등면
46150350,46,전라남도,순천시,주암면
46150360,46,전라남도,순천시,송광면
46150370,46,전라남도,순천시,외서면
46150380,46,전라남도,순천시,낙안면
46150390,46,전라남도,순천시,별량면
46150400,46,전라남도,순천시,상사면
46170101,46,전라남도,나주시,토계동
46170102,46,전라남도,나주시,송월동
46170103,46,전라남도,나주시,안창동
46170104,46,전라남도,나주시,삼영동
46170105,46,전라남도,나주시,교동
46170108,46,전라남도,나주시,경현동
46170109,46,전라남도,나주시,보산동
46170116,46,전라남도,나주시,대호동
46170117,46,전라남도,나주시,송촌동
46170118,46,전라남도,나주시,석현동
46170119,46,전라남도,나주시,청동
46170120,46,전라남도,나주시,남외동
46170124,46,전라남도,나주시,용산동
46170125,46,전라남도,나주시,관정동
46170126,46,전라남도,나주시,평산동
46170127,46,전라남도,나주시,부덕동
46170128,46,전라남도,나주시,이창동
46170129,46,전라남도,나주시,대기동
46170130,46,전라남도,나주시,운곡동
46170131,46,전라남도,나주시,동수동
46170132,46,전라남도,나주시,오량동
46170133,46,전라남도,나주시,진포동
46170250,46,전라남도,나주시,남평읍
46170310,46,전라남도,나주시,세지면
46170320,46,전라남도,나주시,왕곡면
46170330,46,전라남도,나주시,반남면
46170340,46,전라남도,나주시,공산면
46170350,46,전라남도,나주시,동강면
46170360,46,전라남도,나주시,다시면
46170370,46,전라남도,나주시,문평면
46170380,46,전라남도,나주시,노안면
46170390,46,전라남도,나주시,금천면
46170400,46,전라남도,나주시,산포면
46170420,46,전라남도,나주시,다도면
46170430,46,전라남도,나주시,봉황면
46230101,46,전라남도,광양시,황금동
46230102,46,전라남도,광양시,황길동
46230103,46,전라남도,광양시,도이동
46230104,46,전라남도,광양시,성황동
46230105,46,전라남도,광양시,중군동
46230106,46,전라남도,광양시,중동
46230107,46,전라남도,광양시,마동
46230108,46,전라남도,광양시,광영동
46230109,46,전라남도,광양시,태인동
46230110,46,전라남도,광양시,금호동
46230250,46,전라남도,광양시,광양읍
46230310,46,전라남도,광양시,봉강면
46230320,46,전라남도,광양시,옥룡면
46230330,46,전라남도,광양시,옥곡면
46230340,46,전라남도,광양시,진상면
46230350,46,전라남도,광양시,진월면
46230360,46,전라남도,광양시,다압면
46710250,46,전라남도,담양군,담양읍
46710310,46,전라남도,담양군,봉산면
46710320,46,전라남도,담양군,고서면
46710330,46,전라남도,담양군,남면
46710340,46,전라남도,담양군,창평면
46710350,46,전라남도,담양군,대덕면
46710360,46,전라남도,담양군,무정면
46710370,46,전라남도,담양군,금성면
46710380,46,전라남도,담양군,용면
46710390,46,전라남도,담양군,월산면
46710400,46,전라남도,담양군,수북면
46710410,46,전라남도,담양군,대전면
46720250,46,전라남도,곡성군,곡성읍
46720310,46,전라남도,곡성군,오곡면
46720320,46,전라남도,곡성군,삼기면
46720330,46,전라남도,곡성군,석곡면
46720340,46,전라남도,곡성군,목사동면
46720350,46,전라남도,곡성군,죽곡면
46720360,46,전라남도,곡성군,고달면
46720370,46,전라남도,곡성군,옥과면
46720380,46,전라남도,곡성군,입면
46720390,46,전라남도,곡성군,겸면
46720400,46,전라남도,곡성군,오산면
46730250,46,전라남도,구례군,구례읍
46730310,46,전라남도,구례군,문척면
46730320,46,전라남도,구례군,간전면
46730330,46,전라남도,구례군,토지면
46730340,46,전라남도,구례군,마산면
46730350,46,전라남도,구례군,광의면
46730360,46,전라남도,구례군,용방면
46730370,46,전라남도,구례군,산동면
46770250,46,전라남도,고흥군,고흥읍
46770253,46,전라남도,고흥군,도양읍
46770310,46,전라남도,고흥군,풍양면
46770320,46,전라남도,고흥군,도덕면
46770330,46,전라남도,고흥군,금산면
46770340,46,전라남도,고흥군,도화면
46770350,46,전라남도,고흥군,포두면
46770360,46,전라남도,고흥군,봉래면
46770370,46,전라남도,고흥군,점암면
46770380,46,전라남도,고흥군,과역면
46770390,46,전라남도,고흥군,남양면
46770400,46,전라남도,고흥군,동강면
46770410,46,전라남도,고흥군,대서면
46770420,46,전라남도,고흥군,두원면
46770440,46,전라남도,고흥군,영남면
46770450,46,전라남도,고흥군,동일면
46780250,46,전라남도,보성군,보성읍
46780253,46,전라남도,보성군,벌교읍
46780310,46,전라남도,보성군,노동면
46780320,46,전라남도,보성군,미력면
46780330,46,전라남도,보성군,겸백면
46780340,46,전라남도,보성군,율어면
46780350,46,전라남도,보성군,복내면
46780360,46,전라남도,보성군,문덕면
46780370,46,전라남도,보성군,조성면
46780380,46,전라남도,보성군,득량면
46780390,46,전라남도,보성군,회천면
46780400,46,전라남도,보성군,웅치면
46790250,46,전라남도,화순군,화순읍
46790310,46,전라남도,화순군,한천면
46790320,46,전라남도,화순군,춘양면
46790330,46,전라남도,화순군,청풍면
46790340,46,전라남도,화순군,이양면
46790350,46,전라남도,화순군,능주면
46790360,46,전라남도,화순군,도곡면
46790370,46,전라남도,화순군,도암면
46790380,46,전라남도,화순군,이서면
46790390,46,전라남도,화순군,북면
46790400,46,전라남도,화순군,동복면
46790410,46,전라남도,화순군,남면
46790420,46,전라남도,화순군,동면
46800250,46,전라남도,장흥군,장흥읍
46800253,46,전라남도,장흥군,관산읍
46800256,46,전라남도,장흥군,대덕읍
46800310,46,전라남도,장흥군,용산면
46800320,46,전라남도,장흥군,안양면
46800330,46,전라남도,장흥군,장동면
46800340,46,전라남도,장흥군,장평면
46800350,46,전라남도,장흥군,유치면
46800360,46,전라남도,장흥군,부산면
46800370,46,전라남도,장흥군,회진면
46810250,46,전라남도,강진군,강진읍
46810310,46,전라남도,강진군,군동면
46810320,46,전라남도,강진군,칠량면
46810330,46,전라남도,강진군,대구면
46810340,46,전라남도,강진군,도암면
46810350,46,전라남도,강진군,신전면
46810360,46,전라남도,강진군,성전면
46810370,46,전라남도,강진군,작천면
46810380,46,전라남도,강진군,병영면
46810390,46,전라남도,강진군,옴천면
46810400,46,전라남도,강진군,마량면
46820250,46,전라남도,해남군,해남읍
46820310,46,전라남도,해남군,삼산면
46820320,46,전라남도,해남군,화산면
46820330,46,전라남도,해남군,현산면
46820340,46,전라남도,해남군,송지면
46820350,46,전라남도,해남군,북평면
46820360,46,전라남도,해남군,북일면
46820370,46,전라남도,해남군,옥천면
46820380,46,전라남도,해남군,계곡면
46820390,46,전라남도,해남군,마산면
46820400,46,전라남도,해남군,황산면
46820410,46,전라남도,해남군,산이면
46820420,46,전라남도,해남군,문내면
46820430,46,전라남도,해남군,화원면
46830250,46,전라남도,영암군,영암읍
46830253,46,전라남도,영암군,삼호읍
46830310,46,전라남도,영암군,덕진면
46830320,46,전라남도,영암군,금정면
46830330,46,전라남도,영암군,신북면
46830340,46,전라남도,영암군,시종면
46830350,46,전라남도,영암군,도포면
46830360,46,전라남도,영암군,군서면
46830370,46,전라남도,영암군,서호면
46830380,46,전라남도,영암군,학산면
46830390,46,전라남도,영암군,미암면
46840250,46,전라남도,무안군,무안읍
46840253,46,전라남도,무안군,일로읍
46840256,46,전라남도,무안군,삼향읍
46840320,46,전라남도,무안군,몽탄면
46840330,46,전라남도,무안군,청계면
46840340,46,전라남도,무안군,현경면
46840350,46,전라남도,무안군,망운면
46840360,46,전라남도,무안군,해제면
46840370,46,전라남도,무안군,운남면
46860250,46,전라남도,함평군,함평읍
46860310,46,전라남도,함평군,손불면
46860320,46,전라남도,함평군,신광면
46860330,46,전라남도,함평군,학교면
46860340,46,전라남도,함평군,엄다면
46860350,46,전라남도,함평군,대동면
46860360,46,전라남도,함평군,나산면
46860370,46,전라남도,함평군,해보면
46860380,46,전라남도,함평군,월야면
46870250,46,전라남도,영광군,영광읍
46870253,46,전라남도,영광군,백수읍
46870256,46,전라남도,영광군,홍농읍
46870310,46,전라남도,영광군,대마면
46870320,46,전라남도,영광군,묘량면
46870330,46,전라남도,영광군,불갑면
46870340,46,전라남도,영광군,군서면
46870350,46,전라남도,영광군,군남면
46870360,46,전라남도,영광군,염산면
46870370,46,전라남도,영광군,법성면
46870380,46,전라남도,영광군,낙월면
46880250,46,전라남도,장성군,장성읍
46880310,46,전라남도,장성군,진원면
46880320,46,전라남도,장성군,남면
46880330,46,전라남도,장성군,동화면
46880340,46,전라남도,장성군,삼서면
46880350,46,전라남도,장성군,삼계면
46880360,46,전라남도,장성군,황룡면
46880370,46,전라남도,장성군,서삼면
46880380,46,전라남도,장성군,북일면
46880390,46,전라남도,장성군,북이면
46880400,46,전라남도,장성군,북하면
46890250,46,전라남도,완도군,완도읍
46890253,46,전라남도,완도군,금일읍
46890256,46,전라남도,완도군,노화읍
46890310,46,전라남도,완도군,군외면
46890320,46,전라남도,완도군,신지면
46890330,46,전라남도,완도군,고금면
46890340,46,전라남도,완도군,약산면
46890370,46,전라남도,완도군,금당면
46890390,46,전라남도,완도군,생일면
46900250,46,전라남도,진도군,진도읍
46900310,46,전라남도,진도군,군내면
46900320,46,전라남도,진도군,고군면
46900330,46,전라남도,진도군,의신면
46900340,46,전라남도,진도군,임회면
46900350,46,전라남도,진도군,지산면
46900360,46,전라남도,진도군,조도면
46910250,46,전라남도,신안군,지도읍
46910310,46,전라남도,신안군,증도면
46910320,46,전라남도,신안군,임자면
46910330,46,전라남도,신안군,자은면
46910370,46,전라남도,신안군,하의면
46910380,46,전라남도,신안군,신의면
46910390,46,전라남도,신안군,장산면
46910400,46,전라남도,신안군,안좌면
46910410,46,전라남도,신안군,팔금면
46910420,46,전라남도,신안군,암태면
46910430,46,전라남도,신안군,압해면
47110104,47,경상북도,포항시 남구,송도동
47110105,47,경상북도,포항시 남구,청림동
47110106,47,경상북도,포항시 남구,일월동
47110109,47,경상북도,포항시 남구,괴동동
47110110,47,경상북도,포항시 남구,동촌동
47110111,47,경상북도,포항시 남구,장흥동
47110112,47,경상북도,포항시 남구,인덕동
47110113,47,경상북도,포항시 남구,호동
47110114,47,경상북도,포항시 남구,효자동
47110115,47,경상북도,포항시 남구,지곡동
47110116,47,경상북도,포항시 남구,대잠동
47110117,47,경상북도,포항시 남구,이동
47110118,47,경상북도,포항시 남구,구룡포읍
47110119,47,경상북도,포항시 남구,연일읍
47110120,47,경상북도,포항시 남구,오천읍
47110121,47,경상북도,포항시 남구,대송면
47110122,47,경상북도,포항시 남구,동해면
47110123,47,경상북도,포항시 남구,장기면
47110124,47,경상북도,포항시 남구,호미곶면
47110202,47,경상북도,포항시 북구,신흥동
47110207,47,경상북도,포항시 북구,덕산동
47110208,47,경상북도,포항시 북구,덕수동
47110212,47,경상북도,포항시 북구,학산동
47110214,47,경상북도,포항시 북구,득량동
47110215,47,경상북도,포항시 북구,학잠동
47110217,47,경상북도,포항시 북구,용흥동
47110218,47,경상북도,포항시 북구,우현동
47110219,47,경상북도,포항시 북구,창포동
47110220,47,경상북도,포항시 북구,두호동
47110221,47,경상북도,포항시 북구,장성동
47110222,47,경상북도,포항시 북구,양덕동
47110223,47,경상북도,포항시 북구,환호동
47110224,47,경상북도,포항시 북구,여남동
47110225,47,경상북도,포항시 북구,흥해읍
47110226,47,경상북도,포항시 북구,신광면
47110227,47,경상북도,포항시 북구,청하면
47110228,47,경상북도,포항시 북구,송라면
47110229,47,경상북도,포항시 북구,기계면
47110230,47,경상북도,포항시 북구,죽장면
47110231,47,경상북도,포항시 북구,기북면
47130110,47,경상북도,경주시,황남동
47130111,47,경상북도,경주시,교동
47130112,47,경상북도,경주시,인왕동
47130113,47,경상북도,경주시,탑동
47130114,47,경상북도,경주시,충효동
47130115,47,경상북도,경주시,서악동
47130116,47,경상북도,경주시,효현동
47130117,47,경상북도,경주시,광명동
47130118,47,경상북도,경주시,동방동
47130119,47,경상북도,경주시,도지동
47130120,47,경상북도,경주시,남산동
47130121,47,경상북도,경주시,배반동
47130122,47,경상북도,경주시,구황동
47130123,47,경상북도,경주시,보문동
47130124,47,경상북도,경주시,황성동
47130125,47,경상북도,경주시,용강동
47130126,47,경상북도,경주시,동천동
47130127,47,경상북도,경주시,평동
47130128,47,경상북도,경주시,조양동
47130129,47,경상북도,경주시,시동
47130130,47,경상북도,경주시,시래동
47130131,47,경상북도,경주시,구정동
47130132,47,경상북도,경주시,마동
47130133,47,경상북도,경주시,하동
47130134,47,경상북도,경주시,진현동
47130135,47,경상북도,경주시,천군동
47130136,47,경상북도,경주시,신평동
47130137,47,경상북도,경주시,덕동
47130138,47,경상북도,경주시,암곡동
47130139,47,경상북도,경주시,황용동
47130140,47,경상북도,경주시,북군동
47130141,47,경상북도,경주시,손곡동
47130142,47,경상북도,경주시,율동
47130143,47,경상북도,경주시,배동
47130144,47,경상북도,경주시,석장동
47130250,47,경상북도,경주시,감포읍
47130253,47,경상북도,경주시,안강읍
47130256,47,경상북도,경주시,건천읍
47130259,47,경상북도,경주시,외동읍
47130310,47,경상북도,경주시,양북면
47130320,47,경상북도,경주시,양남면
47130330,47,경상북도,경주시,내남면
47130340,47,경상북도,경주시,산내면
47130350,47,경상북도,경주시,서면
47130360,47,경상북도,경주시,현곡면
47130370,47,경상북도,경주시,강동면
47130380,47,경상북도,경주시,천북면
47150103,47,경상북도,김천시,모암동
47150104,47,경상북도,김천시,성내동
47150105,47,경상북도,김천시,평화동
47150106,47,경상북도,김천시,남산동
47150107,47,경상북도,김천시,황금동
47150108,47,경상북도,김천시,신음동
47150109,47,경상북도,김천시,교동
47150110,47,경상북도,김천시,삼락동
47150111,47,경상북도,김천시,문당동
47150112,47,경상북도,김천시,다수동
47150113,47,경상북도,김천시,백옥동
47150114,47,경상북도,김천시,부곡동
47150115,47,경상북도,김천시,지좌동
47150116,47,경상북도,김천시,덕곡동
47150117,47,경상북도,김천시,대광동
47150118,47,경상북도,김천시,응명동
47150119,47,경상북도,김천시,양천동
47150250,47,경상북도,김천시,아포읍
47150310,47,경상북도,김천시,농소면
47150320,47,경상북도,김천시,남면
47150340,47,경상북도,김천시,개령면
47150350,47,경상북도,김천시,감문면
47150360,47,경상북도,김천시,어모면
47150370,47,경상북도,김천시,봉산면
47150380,47,경상북도,김천시,대항면
47150390,47,경상북도,김천시,감천면
47150400,47,경상북도,김천시,조마면
47150410,47,경상북도,김천시,구성면
47150420,47,경상북도,김천시,지례면
47150430,47,경상북도,김천시,부항면
47150440,47,경상북도,김천시,대덕면
47150450,47,경상북도,김천시,증산면
47170105,47,경상북도,안동시,신안동
47170106,47,경상북도,안동시,율세동
47170108,47,경상북도,안동시,신세동
47170109,47,경상북도,안동시,법흥동
47170110,47,경상북도,안동시,용상동
47170122,47,경상북도,안동시,태화동
47170123,47,경상북도,안동시,화성동
47170126,47,경상북도,안동시,금곡동
47170127,47,경상북도,안동시,평화동
47170128,47,경상북도,안동시,안기동
47170129,47,경상북도,안동시,운안동
47170130,47,경상북도,안동시,성곡동
47170131,47,경상북도,안동시,상아동
47170132,47,경상북도,안동시,안막동
47170133,47,경상북도,안동시,옥동
47170134,47,경상북도,안동시,이천동
47170135,47,경상북도,안동시,노하동
47170136,47,경상북도,안동시,송현동
47170137,47,경상북도,안동시,송천동
47170138,47,경상북도,안동시,석동동
47170139,47,경상북도,안동시,정상동
47170140,47,경상북도,안동시,정하동
47170141,47,경상북도,안동시,수상동
47170142,47,경상북도,안동시,수하동
47170250,47,경상북도,안동시,풍산읍
47170310,47,경상북도,안동시,와룡면
47170320,47,경상북도,안동시,북후면
47170330,47,경상북도,안동시,서후면
47170340,47,경상북도,안동시,풍천면
47170350,47,경상북도,안동시,일직면
47170360,47,경상북도,안동시,남후면
47170370,47,경상북도,안동시,남선면
47170380,47,경상북도,안동시,임하면
47170390,47,경상북도,안동시,길안면
47170400,47,경상북도,안동시,임동면
47170410,47,경상북도,안동시,예안면
47170420,47,경상북도,안동시,도산면
47170430,47,경상북도,안동시,녹전면
47190101,47,경상북도,구미시,원평동
47190102,47,경상북도,구미시,지산동
47190103,47,경상북도,구미시,도량동
47190104,47,경상북도,구미시,봉곡동
47190105,47,경상북도,구미시,부곡동
47190106,47,경상북도,구미시,선기동
47190107,47,경상북도,구미시,수점동
47190108,47,경상북도,구미시,남통동
47190109,47,경상북도,구미시,형곡동
47190110,47,경상북도,구미시,송정동
47190111,47,경상북도,구미시,신평동
47190112,47,경상북도,구미시,비산동
47190113,47,경상북도,구미시,공단동
47190114,47,경상북도,구미시,광평동
47190115,47,경상북도,구미시,사곡동
47190116,47,경상북도,구미시,상모동
47190117,47,경상북도,구미시,임은동
47190118,47,경상북도,구미시,오태동
47190119,47,경상북도,구미시,신동
47190120,47,경상북도,구미시,구평동
47190121,47,경상북도,구미시,황상동
47190122,47,경상북도,구미시,인의동
47190123,47,경상북도,구미시,진평동
47190124,47,경상북도,구미시,시미동
47190125,47,경상북도,구미시,임수동
47190126,47,경상북도,구미시,양호동
47190127,47,경상북도,구미시,거의동
47190128,47,경상북도,구미시,옥계동
47190129,47,경상북도,구미시,구포동
47190130,47,경상북도,구미시,금전동
47190250,47,경상북도,구미시,선산읍
47190253,47,경상북도,구미시,고아읍
47190310,47,경상북도,구미시,무을면
47190320,47,경상북도,구미시,옥성면
47190330,47,경상북도,구미시,도개면
47190340,47,경상북도,구미시,해평면
47190350,47,경상북도,구미시,산동면
47190360,47,경상북도,구미시,장천면
47210101,47,경상북도,영주시,영주동
47210102,47,경상북도,영주시,상망동
47210103,47,경상북도,영주시,하망동
47210104,47,경상북도,영주시,휴천동
47210105,47,경상북도,영주시,가흥동
47210106,47,경상북도,영주시,문정동
47210107,47,경상북도,영주시,고현동
47210108,47,경상북도,영주시,창진동
47210109,47,경상북도,영주시,상줄동
47210110,47,경상북도,영주시,조와동
47210111,47,경상북도,영주시,조암동
47210112,47,경상북도,영주시,적서동
47210113,47,경상북도,영주시,아지동
47210250,47,경상북도,영주시,풍기읍
47210310,47,경상북도,영주시,이산면
47210320,47,경상북도,영주시,평은면
47210330,47,경상북도,영주시,문수면
47210340,47,경상북도,영주시,장수면
47210350,47,경상북도,영주시,안정면
47210360,47,경상북도,영주시,봉현면
47210370,47,경상북도,영주시,순흥면
47210380,47,경상북도,영주시,단산면
47210390,47,경상북도,영주시,부석면
47230102,47,경상북도,영천시,망정동
47230103,47,경상북도,영천시,야사동
47230104,47,경상북도,영천시,문내동
47230105,47,경상북도,영천시,문외동
47230106,47,경상북도,영천시,창구동
47230107,47,경상북도,영천시,교촌동
47230110,47,경상북도,영천시,화룡동
47230111,47,경상북도,영천시,도동
47230112,47,경상북도,영천시,금노동
47230113,47,경상북도,영천시,완산동
47230114,47,경상북도,영천시,범어동
47230115,47,경상북도,영천시,작산동
47230116,47,경상북도,영천시,봉동
47230117,47,경상북도,영천시,본촌동
47230118,47,경상북도,영천시,채신동
47230119,47,경상북도,영천시,괴연동
47230120,47,경상북도,영천시,대전동
47230121,47,경상북도,영천시,녹전동
47230122,47,경상북도,영천시,도림동
47230123,47,경상북도,영천시,오미동
47230124,47,경상북도,영천시,오수동
47230125,47,경상북도,영천시,쌍계동
47230126,47,경상북도,영천시,도남동
47230127,47,경상북도,영천시,매산동
47230128,47,경상북도,영천시,언하동
47230129,47,경상북도,영천시,신기동
47230130,47,경상북도,영천시,서산동
47230250,47,경상북도,영천시,금호읍
47230310,47,경상북도,영천시,청통면
47230320,47,경상북도,영천시,신녕면
47230330,47,경상북도,영천시,화산면
47230340,47,경상북도,영천시,화북면
47230350,47,경상북도,영천시,화남면
47230360,47,경상북도,영천시,자양면
47230370,47,경상북도,영천시,임고면
47230380,47,경상북도,영천시,고경면
47230390,47,경상북도,영천시,북안면
47230400,47,경상북도,영천시,대창면
47250110,47,경상북도,상주시,낙양동
47250111,47,경상북도,상주시,개운동
47250112,47,경상북도,상주시,신봉동
47250113,47,경상북도,상주시,가장동
47250114,47,경상북도,상주시,양촌동
47250115,47,경상북도,상주시,지천동
47250116,47,경상북도,상주시,오대동
47250117,47,경상북도,상주시,흥각동
47250118,47,경상북도,상주시,거동동
47250119,47,경상북도,상주시,인평동
47250120,47,경상북도,상주시,서곡동
47250121,47,경상북도,상주시,화개동
47250122,47,경상북도,상주시,외답동
47250123,47,경상북도,상주시,헌신동
47250124,47,경상북도,상주시,병성동
47250125,47,경상북도,상주시,도남동
47250126,47,경상북도,상주시,낙상동
47250127,47,경상북도,상주시,중덕동
47250128,47,경상북도,상주시,초산동
47250129,47,경상북도,상주시,화산동
47250130,47,경상북도,상주시,계산동
47250131,47,경상북도,상주시,부원동
47250132,47,경상북도,상주시,죽전동
47250133,47,경상북도,상주시,만산동
47250134,47,경상북도,상주시,연원동
47250135,47,경상북도,상주시,남장동
47250136,47,경상북도,상주시,남적동
47250250,47,경상북도,상주시,함창읍
47250310,47,경상북도,상주시,중동면
47250320,47,경상북도,상주시,사벌면
47250330,47,경상북도,상주시,낙동면
47250340,47,경상북도,상주시,청리면
47250350,47,경상북도,상주시,공성면
47250360,47,경상북도,상주시,외남면
47250370,47,경상북도,상주시,내서면
47250380,47,경상북도,상주시,모동면
47250390,47,경상북도,상주시,모서면
47250400,47,경상북도,상주시,화동면
47250410,47,경상북도,상주시,화서면
47250420,47,경상북도,상주시,화북면
47250430,47,경상북도,상주시,외서면
47250440,47,경상북도,상주시,은척면
47250450,47,경상북도,상주시,공검면
47250460,47,경상북도,상주시,이안면
47250470,47,경상북도,상주시,화남면
47280101,47,경상북도,문경시,점촌동
47280103,47,경상북도,문경시,흥덕동
47280104,47,경상북도,문경시,우지동
47280105,47,경상북도,문경시,창동
47280106,47,경상북도,문경시,신기동
47280107,47,경상북도,문경시,불정동
47280108,47,경상북도,문경시,유곡동
47280109,47,경상북도,문경시,공평동
47280110,47,경상북도,문경시,모전동
47280111,47,경상북도,문경시,윤직동
47280250,47,경상북도,문경시,문경읍
47280253,47,경상북도,문경시,가은읍
47280310,47,경상북도,문경시,영순면
47280320,47,경상북도,문경시,산양면
47280330,47,경상북도,문경시,호계면
47280340,47,경상북도,문경시,산북면
47280350,47,경상북도,문경시,동로면
47280360,47,경상북도,문경시,마성면
47280370,47,경상북도,문경시,농암면
47290105,47,경상북도,경산시,상방동
47290106,47,경상북도,경산시,백천동
47290107,47,경상북도,경산시,옥곡동
47290108,47,경상북도,경산시,사정동
47290109,47,경상북도,경산시,옥산동
47290110,47,경상북도,경산시,중산동
47290114,47,경상북도,경산시,임당동
47290116,47,경상북도,경산시,계양동
47290118,47,경상북도,경산시,조영동
47290120,47,경상북도,경산시,내동
47290121,47,경상북도,경산시,여천동
47290122,47,경상북도,경산시,유곡동
47290123,47,경상북도,경산시,신천동
47290124,47,경상북도,경산시,점촌동
47290125,47,경상북도,경산시,평산동
47290126,47,경상북도,경산시,사동
47290127,47,경상북도,경산시,삼풍동
47290128,47,경상북도,경산시,갑제동
47290250,47,경상북도,경산시,하양읍
47290253,47,경상북도,경산시,진량읍
47290310,47,경상북도,경산시,와촌면
47290330,47,경상북도,경산시,자인면
47290340,47,경상북도,경산시,용성면
47290350,47,경상북도,경산시,남산면
47290360,47,경상북도,경산시,압량면
47290370,47,경상북도,경산시,남천면
47730250,47,경상북도,의성군,의성읍
47730310,47,경상북도,의성군,단촌면
47730320,47,경상북도,의성군,점곡면
47730330,47,경상북도,의성군,옥산면
47730340,47,경상북도,의성군,사곡면
47730350,47,경상북도,의성군,춘산면
47730360,47,경상북도,의성군,가음면
47730370,47,경상북도,의성군,금성면
47730380,47,경상북도,의성군,봉양면
